game_id,game_date,team,score,season,season_type,opp_drtg,pts_paint,turnovers,score_diff
20901010,2010-03-17,SAS,84.0,2010,0,103.3,38.0,10.0,-0.18683446272991286
20901024,2010-03-19,SAS,147.0,2010,0,111.7,34.0,9.0,0.31602506714413603
20901038,2010-03-21,SAS,114.0,2010,0,106.7,54.0,11.0,0.06841611996251169
20901049,2010-03-22,SAS,99.0,2010,0,104.6,46.0,12.0,-0.053537284894837424
20901066,2010-03-24,SAS,83.0,2010,0,103.7,36.0,13.0,-0.19961427193828354
20901080,2010-03-26,SAS,102.0,2010,0,104.1,44.0,16.0,-0.020172910662824155
20901095,2010-03-28,SAS,94.0,2010,0,103.8,36.0,16.0,-0.09441233140655103
20901098,2010-03-29,SAS,84.0,2010,0,110.5,22.0,4.0,-0.2398190045248869
20901117,2010-03-31,SAS,119.0,2010,0,108.0,52.0,18.0,0.10185185185185185
20901129,2010-04-02,SAS,112.0,2010,0,103.3,38.0,11.0,0.0842207163601162
20901142,2010-04-04,SAS,100.0,2010,0,103.7,40.0,12.0,-0.03567984570877534
20901157,2010-04-06,SAS,95.0,2010,0,109.9,32.0,11.0,-0.1355777979981802
20901170,2010-04-07,SAS,101.0,2010,0,107.55483870967741,48.0,19.0,-0.06094415451982478
20901185,2010-04-09,SAS,99.0,2010,0,109.9,44.0,11.0,-0.09918107370336675
20901192,2010-04-10,SAS,104.0,2010,0,107.5,28.0,16.0,-0.03255813953488372
20901208,2010-04-12,SAS,133.0,2010,0,111.6,42.0,19.0,0.19175627240143375
20901220,2010-04-14,SAS,89.0,2010,0,106.3,34.0,12.0,-0.16274694261523986
40900151,2010-04-18,SAS,94.0,2010,1,106.3,50.0,17.0,-0.1157102539981185
40900152,2010-04-21,SAS,102.0,2010,1,106.3,40.0,9.0,-0.04045155221072434
40900153,2010-04-23,SAS,94.0,2010,1,106.3,38.0,16.0,-0.1157102539981185
40900154,2010-04-25,SAS,92.0,2010,1,106.3,32.0,15.0,-0.13452492944496705
40900155,2010-04-27,SAS,81.0,2010,1,106.3,42.0,12.0,-0.23800564440263403
40900156,2010-04-29,SAS,97.0,2010,1,106.3,40.0,8.0,-0.08748824082784569
40900221,2010-05-03,SAS,102.0,2010,1,107.55483870967741,48.0,12.0,-0.051646571891308196
40900222,2010-05-05,SAS,102.0,2010,1,107.55483870967741,38.0,12.0,-0.051646571891308196
40900223,2010-05-07,SAS,96.0,2010,1,107.55483870967741,34.0,12.0,-0.10743206766240772
40900224,2010-05-09,SAS,101.0,2010,1,107.55483870967741,38.0,12.0,-0.06094415451982478
21000013,2010-10-27,SAS,122.0,2011,0,106.0,40.0,14.0,0.1509433962264151
21000039,2010-10-30,SAS,90.0,2011,0,105.2,40.0,14.0,-0.14448669201520914
21000046,2010-11-01,SAS,97.0,2011,0,108.7,42.0,17.0,-0.10763569457221714
21000062,2010-11-03,SAS,112.0,2011,0,107.2290322580645,54.0,13.0,0.04449324629222957
21000084,2010-11-06,SAS,124.0,2011,0,109.0,,,0.13761467889908258
21000095,2010-11-08,SAS,95.0,2011,0,107.8,38.0,17.0,-0.11873840445269014
21000116,2010-11-10,SAS,107.0,2011,0,108.7,40.0,19.0,-0.015639374425023025
21000138,2010-11-13,SAS,116.0,2011,0,105.0,38.0,15.0,0.10476190476190476
21000141,2010-11-14,SAS,117.0,2011,0,107.2,36.0,14.0,0.09141791044776117
21000166,2010-11-17,SAS,103.0,2011,0,100.3,48.0,14.0,0.026919242273180488
21000178,2010-11-19,SAS,94.0,2011,0,110.1,40.0,14.0,-0.14623069936421432
21000187,2010-11-20,SAS,116.0,2011,0,111.8,46.0,17.0,0.03756708407871201
21000199,2010-11-22,SAS,106.0,2011,0,102.0,40.0,10.0,0.0392156862745098
21000215,2010-11-24,SAS,113.0,2011,0,111.1,,,0.017101710171017154
21000228,2010-11-26,SAS,94.0,2011,0,105.0,30.0,14.0,-0.10476190476190476
21000244,2010-11-28,SAS,109.0,2011,0,105.2,,,0.03612167300380225
21000260,2010-11-30,SAS,118.0,2011,0,110.7,46.0,16.0,0.06594399277326105
21000272,2010-12-01,SAS,85.0,2011,0,108.7,34.0,8.0,-0.21803127874885006
21000283,2010-12-03,SAS,107.0,2011,0,111.1,42.0,13.0,-0.03690369036903685
21000298,2010-12-05,SAS,109.0,2011,0,105.2,46.0,17.0,0.03612167300380225
21000322,2010-12-08,SAS,111.0,2011,0,110.7,48.0,11.0,0.002710027100270977
21000337,2010-12-10,SAS,108.0,2011,0,107.0,40.0,14.0,0.009345794392523364
21000353,2010-12-12,SAS,95.0,2011,0,107.1,38.0,14.0,-0.11297852474323059
21000375,2010-12-15,SAS,92.0,2011,0,102.5,40.0,16.0,-0.1024390243902439
21000380,2010-12-16,SAS,113.0,2011,0,107.3,,,0.053122087604846255
21000397,2010-12-18,SAS,112.0,2011,0,105.1,50.0,15.0,0.065651760228354
21000411,2010-12-20,SAS,118.0,2011,0,107.2290322580645,52.0,11.0,0.10044824162931329
21000428,2010-12-22,SAS,109.0,2011,0,107.3,46.0,13.0,0.01584342963653311
21000430,2010-12-23,SAS,101.0,2011,0,102.0,42.0,11.0,-0.00980392156862745
21000443,2010-12-26,SAS,94.0,2011,0,110.2,34.0,14.0,-0.14700544464609802
21000460,2010-12-28,SAS,97.0,2011,0,104.3,42.0,9.0,-0.06999041227229144
21000474,2010-12-30,SAS,99.0,2011,0,105.0,,,-0.05714285714285714
21000488,2011-01-01,SAS,101.0,2011,0,107.2,26.0,19.0,-0.057835820895522416
21000506,2011-01-04,SAS,115.0,2011,0,110.1,62.0,16.0,0.044504995458673986
21000516,2011-01-05,SAS,103.0,2011,0,100.3,34.0,18.0,0.026919242273180488
21000525,2011-01-07,SAS,90.0,2011,0,106.0,,,-0.1509433962264151
21000546,2011-01-09,SAS,94.0,2011,0,111.1,38.0,11.0,-0.15391539153915387
21000557,2011-01-11,SAS,107.0,2011,0,111.1,38.0,15.0,-0.03690369036903685
21000566,2011-01-12,SAS,91.0,2011,0,102.5,42.0,5.0,-0.11219512195121951
21000581,2011-01-14,SAS,101.0,2011,0,105.0,42.0,12.0,-0.0380952380952381
21000597,2011-01-16,SAS,110.0,2011,0,107.3,22.0,20.0,0.025163094128611396
21000620,2011-01-19,SAS,104.0,2011,0,112.9,58.0,17.0,-0.07883082373782113
21000636,2011-01-21,SAS,101.0,2011,0,110.1,44.0,13.0,-0.08265213442325155
21000646,2011-01-22,SAS,72.0,2011,0,105.2,34.0,13.0,-0.31558935361216733
21000662,2011-01-24,SAS,113.0,2011,0,110.7,40.0,9.0,0.020776874435410996
21000676,2011-01-26,SAS,112.0,2011,0,110.1,54.0,13.0,0.01725703905540423
21000698,2011-01-29,SAS,108.0,2011,0,109.0,44.0,17.0,-0.009174311926605505
21000716,2011-02-01,SAS,86.0,2011,0,107.1,44.0,10.0,-0.19701213818860874
21000732,2011-02-03,SAS,89.0,2011,0,104.3,,,-0.14669223394055605
21000743,2011-02-04,SAS,113.0,2011,0,109.0,54.0,18.0,0.03669724770642202
21000768,2011-02-08,SAS,100.0,2011,0,111.7,40.0,6.0,-0.10474485228290065
21000777,2011-02-09,SAS,111.0,2011,0,112.9,40.0,8.0,-0.01682905225863601
21000789,2011-02-11,SAS,71.0,2011,0,105.0,38.0,16.0,-0.3238095238095238
21000798,2011-02-12,SAS,118.0,2011,0,110.2,48.0,17.0,0.07078039927404715
21000813,2011-02-14,SAS,102.0,2011,0,109.9,40.0,14.0,-0.07188353048225664
21000836,2011-02-17,SAS,99.0,2011,0,100.3,38.0,8.0,-0.012961116650049823
21000855,2011-02-23,SAS,109.0,2011,0,107.2,38.0,8.0,0.016791044776119375
21000869,2011-02-25,SAS,106.0,2011,0,109.9,30.0,15.0,-0.03548680618744318
21000886,2011-02-27,SAS,95.0,2011,0,105.1,48.0,11.0,-0.09609895337773544
21000898,2011-03-01,SAS,93.0,2011,0,105.1,34.0,22.0,-0.1151284490960989
21000903,2011-03-02,SAS,109.0,2011,0,111.8,38.0,10.0,-0.0250447227191413
21000923,2011-03-04,SAS,125.0,2011,0,103.5,34.0,14.0,0.20772946859903382
21000932,2011-03-06,SAS,83.0,2011,0,104.3,26.0,11.0,-0.20421860019175453
21000962,2011-03-09,SAS,111.0,2011,0,111.7,48.0,15.0,-0.006266786034019721
21000974,2011-03-11,SAS,108.0,2011,0,109.0,42.0,15.0,-0.009174311926605505
21000983,2011-03-12,SAS,115.0,2011,0,109.0,42.0,18.0,0.05504587155963303
21000993,2011-03-14,SAS,80.0,2011,0,103.5,34.0,13.0,-0.22705314009661837
21001023,2011-03-18,SAS,97.0,2011,0,105.0,46.0,13.0,-0.0761904761904762
21001033,2011-03-19,SAS,109.0,2011,0,107.8,26.0,13.0,0.01113172541743973
21001049,2011-03-21,SAS,111.0,2011,0,110.7,34.0,17.0,0.002710027100270977
21001064,2011-03-23,SAS,112.0,2011,0,107.3,38.0,8.0,0.04380242311276797
21001078,2011-03-25,SAS,96.0,2011,0,107.1,,,-0.103641456582633
21001090,2011-03-27,SAS,104.0,2011,0,105.1,58.0,15.0,-0.010466222645099851
21001099,2011-03-28,SAS,92.0,2011,0,107.1,34.0,15.0,-0.14098972922502329
21001118,2011-03-31,SAS,97.0,2011,0,100.3,50.0,12.0,-0.03290129611166498
21001128,2011-04-01,SAS,114.0,2011,0,109.0,,,0.045871559633027525
21001138,2011-04-03,SAS,114.0,2011,0,107.2290322580645,50.0,15.0,0.0631449114045908
21001149,2011-04-05,SAS,97.0,2011,0,107.0,46.0,13.0,-0.09345794392523364
21001171,2011-04-06,SAS,124.0,2011,0,109.0,42.0,9.0,0.13761467889908258
21001191,2011-04-09,SAS,111.0,2011,0,110.1,,,0.008174386920980978
21001215,2011-04-12,SAS,93.0,2011,0,104.3,38.0,12.0,-0.10834132310642375
21001229,2011-04-13,SAS,103.0,2011,0,107.2290322580645,40.0,6.0,-0.03943924671339602
41000141,2011-04-17,SAS,98.0,2011,1,105.1,,,-0.06755470980019024
41000142,2011-04-20,SAS,93.0,2011,1,105.1,38.0,19.0,-0.1151284490960989
41000143,2011-04-23,SAS,88.0,2011,1,105.1,,,-0.16270218839200756
41000144,2011-04-25,SAS,86.0,2011,1,105.1,42.0,9.0,-0.18173168411037102
41000145,2011-04-27,SAS,110.0,2011,1,105.1,44.0,15.0,0.04662226450999054
41000146,2011-04-29,SAS,91.0,2011,1,105.1,62.0,14.0,-0.13415794481446236
21100013,2011-12-26,SAS,95.0,2012,0,101.8,36.0,25.0,-0.06679764243614929
21100029,2011-12-28,SAS,115.0,2012,0,105.7,48.0,17.0,0.08798486281929987
21100034,2011-12-29,SAS,85.0,2012,0,105.2,56.0,12.0,-0.19201520912547532
21100055,2011-12-31,SAS,104.0,2012,0,106.1,48.0,7.0,-0.019792648444863285
21100072,2012-01-02,SAS,96.0,2012,0,106.6,28.0,9.0,-0.09943714821763597
21100091,2012-01-04,SAS,101.0,2012,0,109.1,,,-0.07424381301558199
21100095,2012-01-05,SAS,93.0,2012,0,102.3,38.0,15.0,-0.09090909090909088
21100116,2012-01-07,SAS,121.0,2012,0,106.2,54.0,16.0,0.13935969868173256
21100122,2012-01-08,SAS,96.0,2012,0,103.2,38.0,11.0,-0.06976744186046514
21100136,2012-01-10,SAS,103.0,2012,0,105.2,44.0,16.0,-0.020912547528517136
21100149,2012-01-11,SAS,101.0,2012,0,105.2,50.0,12.0,-0.0399239543726236
21100166,2012-01-13,SAS,99.0,2012,0,106.4,52.0,23.0,-0.06954887218045118
21100183,2012-01-15,SAS,102.0,2012,0,104.6,40.0,12.0,-0.024856596558317345
21100197,2012-01-17,SAS,98.0,2012,0,100.2,34.0,12.0,-0.021956087824351326
21100204,2012-01-18,SAS,85.0,2012,0,104.1,50.0,9.0,-0.18347742555235347
21100224,2012-01-20,SAS,86.0,2012,0,109.8,,,-0.21675774134790526
21100235,2012-01-21,SAS,102.0,2012,0,105.2,48.0,13.0,-0.03041825095057037
21100246,2012-01-23,SAS,104.0,2012,0,105.1,,,-0.010466222645099851
21100265,2012-01-25,SAS,105.0,2012,0,101.2,34.0,17.0,0.037549407114624477
21100280,2012-01-27,SAS,79.0,2012,0,106.6,,,-0.2589118198874296
21100295,2012-01-29,SAS,100.0,2012,0,102.3,38.0,8.0,-0.02248289345063536
21100303,2012-01-30,SAS,83.0,2012,0,101.8,32.0,18.0,-0.18467583497053042
21100323,2012-02-01,SAS,99.0,2012,0,105.2,16.0,21.0,-0.05893536121673006
21100328,2012-02-02,SAS,93.0,2012,0,105.1,,,-0.1151284490960989
21100350,2012-02-04,SAS,107.0,2012,0,103.2,,,0.03682170542635656
21100363,2012-02-06,SAS,89.0,2012,0,101.8,40.0,19.0,-0.12573673870333985
21100374,2012-02-08,SAS,100.0,2012,0,99.2,54.0,7.0,0.008064516129032228
21100403,2012-02-11,SAS,103.0,2012,0,109.6,50.0,13.0,-0.060218978102189735
21100422,2012-02-14,SAS,99.0,2012,0,106.3,,,-0.06867356538099716
21100429,2012-02-15,SAS,113.0,2012,0,104.5,46.0,15.0,0.08133971291866028
21100456,2012-02-18,SAS,103.0,2012,0,105.7,36.0,9.0,-0.025543992431409677
21100477,2012-02-20,SAS,106.0,2012,0,106.1,56.0,17.0,-0.0009425070688029625
21100485,2012-02-21,SAS,97.0,2012,0,106.4,36.0,13.0,-0.08834586466165419
21100501,2012-02-23,SAS,114.0,2012,0,106.2,40.0,8.0,0.0734463276836158
21100520,2012-02-29,SAS,89.0,2012,0,98.3,40.0,16.0,-0.09460834181078329
21100535,2012-03-02,SAS,102.0,2012,0,110.4,46.0,19.0,-0.07608695652173918
21100553,2012-03-04,SAS,94.0,2012,0,106.2,32.0,14.0,-0.11487758945386066
21100578,2012-03-07,SAS,118.0,2012,0,101.0,38.0,10.0,0.16831683168316833
21100591,2012-03-09,SAS,108.0,2012,0,105.7,26.0,10.0,0.02175969725638597
21100614,2012-03-12,SAS,112.0,2012,0,106.2,30.0,10.0,0.054613935969868146
21100633,2012-03-14,SAS,122.0,2012,0,104.1,48.0,6.0,0.17195004803073974
21100649,2012-03-16,SAS,114.0,2012,0,103.2,36.0,16.0,0.10465116279069764
21100659,2012-03-17,SAS,99.0,2012,0,102.3,50.0,11.0,-0.032258064516129004
21100690,2012-03-21,SAS,116.0,2012,0,106.6,58.0,14.0,0.08818011257035653
21100707,2012-03-23,SAS,104.0,2012,0,102.3,50.0,13.0,0.016617790811339225
21100715,2012-03-24,SAS,89.0,2012,0,105.1,,,-0.15318744053282585
21100723,2012-03-25,SAS,93.0,2012,0,99.2,46.0,21.0,-0.06250000000000003
21100740,2012-03-27,SAS,107.0,2012,0,104.6,46.0,8.0,0.022944550669216118
21100750,2012-03-28,SAS,117.0,2012,0,109.8,58.0,16.0,0.06557377049180331
21100774,2012-03-31,SAS,112.0,2012,0,103.1,46.0,10.0,0.08632395732298745
21100792,2012-04-03,SAS,125.0,2012,0,108.9,58.0,13.0,0.14784205693296595
21100801,2012-04-04,SAS,87.0,2012,0,98.2,48.0,17.0,-0.11405295315682283
21100822,2012-04-06,SAS,128.0,2012,0,105.1,58.0,13.0,0.2178877259752617
21100839,2012-04-08,SAS,114.0,2012,0,106.1,44.0,11.0,0.07445805843543832
21100850,2012-04-09,SAS,84.0,2012,0,106.1,38.0,20.0,-0.2082940622054665
21100866,2012-04-11,SAS,84.0,2012,0,104.4,32.0,7.0,-0.19540229885057475
21100872,2012-04-12,SAS,107.0,2012,0,101.8,42.0,18.0,0.051080550098231856
21100892,2012-04-14,SAS,105.0,2012,0,104.6,52.0,13.0,0.0038240917782027314
21100912,2012-04-16,SAS,120.0,2012,0,109.1,34.0,14.0,0.09990834097158575
21100917,2012-04-17,SAS,112.0,2012,0,104.4,,,0.07279693486590033
21100929,2012-04-18,SAS,127.0,2012,0,109.8,60.0,11.0,0.15664845173041897
21100941,2012-04-20,SAS,121.0,2012,0,104.4,54.0,16.0,0.15900383141762445
21100956,2012-04-22,SAS,114.0,2012,0,108.9,48.0,13.0,0.04683195592286496
21100965,2012-04-23,SAS,124.0,2012,0,106.4,52.0,16.0,0.1654135338345864
21100977,2012-04-25,SAS,110.0,2012,0,104.6,50.0,14.0,0.05162523900573619
21100990,2012-04-26,SAS,107.0,2012,0,109.1,,,-0.019248395967002698
41100141,2012-04-29,SAS,106.0,2012,1,106.1,44.0,16.0,-0.0009425070688029625
41100142,2012-05-02,SAS,114.0,2012,1,106.1,36.0,15.0,0.07445805843543832
41100143,2012-05-05,SAS,102.0,2012,1,106.1,50.0,11.0,-0.038642789820923604
41100144,2012-05-07,SAS,87.0,2012,1,106.1,30.0,14.0,-0.18001885014137603
41100221,2012-05-15,SAS,108.0,2012,1,105.7,30.0,16.0,0.02175969725638597
41100222,2012-05-17,SAS,105.0,2012,1,105.7,50.0,11.0,-0.006622516556291418
41100223,2012-05-19,SAS,96.0,2012,1,105.7,44.0,13.0,-0.09176915799432359
41100224,2012-05-20,SAS,102.0,2012,1,105.7,50.0,16.0,-0.035004730368968805
41100311,2012-05-27,SAS,101.0,2012,1,103.2,26.0,13.0,-0.02131782945736437
41100312,2012-05-29,SAS,120.0,2012,1,103.2,42.0,14.0,0.16279069767441856
41100313,2012-05-31,SAS,82.0,2012,1,103.2,44.0,8.0,-0.20542635658914732
41100314,2012-06-02,SAS,103.0,2012,1,103.2,48.0,13.0,-0.0019379844961240585
41100315,2012-06-04,SAS,103.0,2012,1,103.2,38.0,21.0,-0.0019379844961240585
41100316,2012-06-06,SAS,99.0,2012,1,103.2,36.0,12.0,-0.040697674418604675
41200151,2013-04-21,SAS,91.0,2013,1,106.6,32.0,9.0,-0.1463414634146341
41200152,2013-04-24,SAS,102.0,2013,1,106.6,40.0,13.0,-0.04315196998123822
41200153,2013-04-26,SAS,120.0,2013,1,106.6,,,0.12570356472795502
41200154,2013-04-28,SAS,103.0,2013,1,106.6,48.0,22.0,-0.033771106941838595
41200231,2013-05-06,SAS,129.0,2013,1,105.5,,,0.22274881516587677
41200232,2013-05-08,SAS,91.0,2013,1,105.5,40.0,10.0,-0.13744075829383887
41200233,2013-05-10,SAS,102.0,2013,1,105.5,34.0,11.0,-0.03317535545023697
41200234,2013-05-12,SAS,87.0,2013,1,105.5,36.0,18.0,-0.17535545023696683
41200235,2013-05-14,SAS,109.0,2013,1,105.5,44.0,10.0,0.03317535545023697
41200236,2013-05-16,SAS,94.0,2013,1,105.5,36.0,14.0,-0.10900473933649289
41200311,2013-05-19,SAS,105.0,2013,1,100.3,32.0,12.0,0.046859421734795646
41200312,2013-05-21,SAS,93.0,2013,1,100.3,40.0,13.0,-0.07278165503489528
41200313,2013-05-25,SAS,104.0,2013,1,100.3,,,0.036889332003988064
41200314,2013-05-27,SAS,93.0,2013,1,100.3,52.0,16.0,-0.07278165503489528
41200401,2013-06-06,SAS,92.0,2013,1,103.7,40.0,4.0,-0.11282545805207331
41200402,2013-06-09,SAS,84.0,2013,1,103.7,46.0,6.0,-0.18997107039537128
41200403,2013-06-11,SAS,113.0,2013,1,103.7,40.0,13.0,0.08968177434908386
41200404,2013-06-13,SAS,93.0,2013,1,103.7,38.0,19.0,-0.10318225650916106
41200405,2013-06-16,SAS,114.0,2013,1,103.7,50.0,19.0,0.09932497589199611
41200406,2013-06-18,SAS,100.0,2013,1,103.7,,,-0.03567984570877534
41200407,2013-06-20,SAS,88.0,2013,1,103.7,24.0,16.0,-0.1513982642237223
21300013,2013-10-30,SAS,101.0,2014,0,104.6,50.0,15.0,-0.034416826003824036
21300032,2013-11-01,SAS,91.0,2014,0,110.6,40.0,12.0,-0.17721518987341767
21300039,2013-11-02,SAS,105.0,2014,0,107.4,52.0,12.0,-0.02234636871508385
21300057,2013-11-05,SAS,102.0,2014,0,108.2,40.0,23.0,-0.05730129390018487
21300068,2013-11-06,SAS,99.0,2014,0,106.64516129032259,,,-0.07168784029038121
21300082,2013-11-08,SAS,76.0,2014,0,102.6,28.0,20.0,-0.25925925925925924
21300094,2013-11-10,SAS,120.0,2014,0,109.1,32.0,10.0,0.09990834097158575
21300100,2013-11-11,SAS,109.0,2014,0,109.9,,,-0.00818926296633308
21300117,2013-11-13,SAS,92.0,2014,0,104.6,30.0,11.0,-0.12045889101338428
21300133,2013-11-15,SAS,91.0,2014,0,111.3,54.0,18.0,-0.18238993710691823
21300170,2013-11-20,SAS,104.0,2014,0,107.7,48.0,12.0,-0.034354688950789254
21300181,2013-11-22,SAS,102.0,2014,0,104.6,52.0,14.0,-0.024856596558317345
21300194,2013-11-23,SAS,126.0,2014,0,107.7,38.0,15.0,0.16991643454038993
21300208,2013-11-25,SAS,112.0,2014,0,110.1,54.0,19.0,0.01725703905540423
21300224,2013-11-27,SAS,88.0,2014,0,103.9,44.0,13.0,-0.15303176130895096
21300229,2013-11-29,SAS,109.0,2014,0,107.4,24.0,15.0,0.014897579143389145
21300245,2013-11-30,SAS,106.0,2014,0,106.3,,,-0.0028222013170272546
21300258,2013-12-02,SAS,102.0,2014,0,106.4,50.0,19.0,-0.04135338345864667
21300296,2013-12-07,SAS,100.0,2014,0,99.3,34.0,11.0,0.007049345417925507
21300312,2013-12-10,SAS,116.0,2014,0,105.3,40.0,19.0,0.10161443494776831
21300321,2013-12-11,SAS,109.0,2014,0,111.8,,,-0.0250447227191413
21300338,2013-12-13,SAS,117.0,2014,0,106.2,62.0,13.0,0.10169491525423725
21300349,2013-12-14,SAS,100.0,2014,0,111.3,,,-0.10152740341419585
21300363,2013-12-16,SAS,92.0,2014,0,104.8,50.0,22.0,-0.12213740458015265
21300378,2013-12-18,SAS,108.0,2014,0,106.64516129032259,54.0,18.0,0.012704174228675041
21300382,2013-12-19,SAS,104.0,2014,0,102.6,32.0,19.0,0.013645224171540018
21300399,2013-12-21,SAS,100.0,2014,0,103.9,40.0,12.0,-0.03753609239653518
21300414,2013-12-23,SAS,112.0,2014,0,105.3,52.0,13.0,0.06362773029439699
21300421,2013-12-25,SAS,98.0,2014,0,106.3,50.0,11.0,-0.07808090310442142
21300425,2013-12-26,SAS,116.0,2014,0,108.7,42.0,14.0,0.06715731370745168
21300451,2013-12-29,SAS,112.0,2014,0,108.8,,,0.02941176470588238
21300465,2013-12-31,SAS,113.0,2014,0,106.64516129032259,46.0,16.0,0.059588626739261845
21300477,2014-01-02,SAS,101.0,2014,0,109.1,,,-0.07424381301558199
21300494,2014-01-04,SAS,116.0,2014,0,104.8,44.0,18.0,0.10687022900763361
21300514,2014-01-07,SAS,110.0,2014,0,104.6,50.0,18.0,0.05162523900573619
21300520,2014-01-08,SAS,112.0,2014,0,108.7,32.0,17.0,0.03035878564857403
21300554,2014-01-12,SAS,104.0,2014,0,106.2,46.0,20.0,-0.020715630885122436
21300559,2014-01-13,SAS,101.0,2014,0,110.1,40.0,9.0,-0.08265213442325155
21300573,2014-01-15,SAS,109.0,2014,0,111.3,52.0,11.0,-0.02066486972147347
21300589,2014-01-17,SAS,100.0,2014,0,107.4,38.0,12.0,-0.0689013035381751
21300604,2014-01-19,SAS,110.0,2014,0,111.8,46.0,15.0,-0.01610017889087654
21300630,2014-01-22,SAS,105.0,2014,0,103.9,48.0,15.0,0.010587102983638057
21300635,2014-01-24,SAS,105.0,2014,0,106.4,46.0,22.0,-0.013157894736842158
21300654,2014-01-26,SAS,101.0,2014,0,105.8,,,-0.04536862003780716
21300671,2014-01-28,SAS,90.0,2014,0,106.3,48.0,15.0,-0.15333960489181558
21300683,2014-01-29,SAS,86.0,2014,0,100.5,26.0,19.0,-0.14427860696517414
21300704,2014-02-01,SAS,95.0,2014,0,108.8,42.0,13.0,-0.1268382352941176
21300715,2014-02-03,SAS,102.0,2014,0,110.1,44.0,7.0,-0.07356948228882829
21300727,2014-02-05,SAS,125.0,2014,0,104.6,56.0,20.0,0.1950286806883366
21300737,2014-02-06,SAS,89.0,2014,0,106.64516129032259,32.0,17.0,-0.16545674531155483
21300749,2014-02-08,SAS,104.0,2014,0,103.8,,,0.0019267822736031104
21300766,2014-02-10,SAS,100.0,2014,0,109.7,,,-0.08842297174111215
21300780,2014-02-12,SAS,104.0,2014,0,107.7,46.0,10.0,-0.034354688950789254
21300800,2014-02-18,SAS,113.0,2014,0,104.8,,,0.07824427480916034
21300809,2014-02-19,SAS,111.0,2014,0,107.4,54.0,14.0,0.03351955307262564
21300822,2014-02-21,SAS,85.0,2014,0,106.64516129032259,48.0,15.0,-0.20296430732002427
21300859,2014-02-26,SAS,120.0,2014,0,109.7,56.0,18.0,0.09389243391066543
21300871,2014-02-28,SAS,92.0,2014,0,103.8,38.0,12.0,-0.11368015414258187
21300888,2014-03-02,SAS,112.0,2014,0,108.7,44.0,13.0,0.03035878564857403
21300898,2014-03-04,SAS,122.0,2014,0,107.7,36.0,16.0,0.13277623026926644
21300914,2014-03-06,SAS,111.0,2014,0,105.8,46.0,18.0,0.04914933837429114
21300932,2014-03-08,SAS,121.0,2014,0,107.4,,,0.12662942271880814
21300952,2014-03-11,SAS,104.0,2014,0,100.5,38.0,14.0,0.03482587064676617
21300965,2014-03-12,SAS,103.0,2014,0,107.4,32.0,12.0,-0.04096834264432035
21300978,2014-03-14,SAS,119.0,2014,0,110.6,44.0,10.0,0.07594936708860765
21300993,2014-03-16,SAS,122.0,2014,0,111.3,56.0,12.0,0.09613656783468107
21301017,2014-03-19,SAS,125.0,2014,0,110.6,48.0,12.0,0.13019891500904165
21301030,2014-03-21,SAS,99.0,2014,0,108.8,44.0,9.0,-0.09007352941176468
21301038,2014-03-22,SAS,99.0,2014,0,102.6,40.0,14.0,-0.035087719298245564
21301054,2014-03-24,SAS,113.0,2014,0,109.9,,,0.028207461328480385
21301068,2014-03-26,SAS,108.0,2014,0,108.2,46.0,21.0,-0.0018484288354898599
21301084,2014-03-28,SAS,133.0,2014,0,108.2,,,0.22920517560073933
21301092,2014-03-29,SAS,96.0,2014,0,110.1,48.0,13.0,-0.1280653950953678
21301102,2014-03-31,SAS,103.0,2014,0,99.3,42.0,8.0,0.037260825780463275
21301123,2014-04-02,SAS,111.0,2014,0,102.6,42.0,13.0,0.08187134502923983
21301127,2014-04-03,SAS,94.0,2014,0,103.9,42.0,19.0,-0.09528392685274308
21301154,2014-04-06,SAS,112.0,2014,0,104.6,,,0.07074569789674957
21300275,2014-04-08,SAS,91.0,2014,0,106.2,46.0,16.0,-0.14312617702448213
21301174,2014-04-10,SAS,109.0,2014,0,108.7,40.0,10.0,0.002759889604415797
21301186,2014-04-11,SAS,112.0,2014,0,106.64516129032259,34.0,7.0,0.050211736237144484
21301209,2014-04-14,SAS,98.0,2014,0,106.3,,,-0.07808090310442142
21301221,2014-04-16,SAS,100.0,2014,0,110.6,38.0,10.0,-0.09584086799276668
41300141,2014-04-20,SAS,90.0,2014,1,108.7,32.0,8.0,-0.172033118675253
41300142,2014-04-23,SAS,92.0,2014,1,108.7,28.0,24.0,-0.1536338546458142
41300143,2014-04-26,SAS,108.0,2014,1,108.7,,,-0.006439742410303614
41300144,2014-04-28,SAS,93.0,2014,1,108.7,28.0,9.0,-0.1444342226310948
41300145,2014-04-30,SAS,109.0,2014,1,108.7,,,0.002759889604415797
41300146,2014-05-02,SAS,111.0,2014,1,108.7,48.0,14.0,0.021159153633854618
41300147,2014-05-04,SAS,119.0,2014,1,108.7,38.0,14.0,0.09475620975160991
41300221,2014-05-06,SAS,116.0,2014,1,107.4,36.0,20.0,0.08007448789571689
41300222,2014-05-08,SAS,114.0,2014,1,107.4,36.0,15.0,0.06145251396648039
41300223,2014-05-10,SAS,118.0,2014,1,107.4,44.0,7.0,0.09869646182495338
41300224,2014-05-12,SAS,92.0,2014,1,107.4,62.0,13.0,-0.14338919925512109
41300225,2014-05-14,SAS,104.0,2014,1,107.4,36.0,18.0,-0.0316573556797021
